,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Obyvatelstvo - ekon. aktivita: osoby na mateřské dovolené - celkem,0.9030921604368239,-0.01978992820422786,0.01555404161455631,-0.010296859716908477,0.009916844989192184,0.0036019444591310714,0.04254831666448843,0.1351687446225905,0.003165346284526564,-0.010763189754516182,0.0005320169819892811,0.01717755066323655,0.020566601968367813,-0.02356569126303203,0.13077243567088787,0.0066168654610529055,-0.006057300062211693,-0.00811155185415394
Obyvatelstvo - ekon. aktivita: nezaměstnaní - celkem,0.88243514913842,-0.03522109819018017,0.011670876789418786,0.005366533413617553,-0.005442284015016401,0.009600864871598452,0.05690671487238532,0.08567084070313272,-0.001101143577118755,0.012890681432829712,-0.012192556884452753,-0.009963001808483344,-0.015222183019786057,0.014443790678034987,-0.08120987388471487,0.0055635053921875835,-0.013525801678775274,0.004257171434964214
Obyvatelstvo - mimo pracovní sílu - celkem,0.9991260309841081,-0.02891579367403731,0.006594352972943761,-0.004162408897034596,0.00027700497484635893,0.001558938936101833,0.008868798105649304,0.02656064266878607,-0.00046672630846681,0.00011365601881777043,4.8181456973843475e-05,-0.00030761170488776204,-0.0007266107433120824,0.0005188761144832567,-0.004063669351392448,-0.00020168874886346527,-5.406639759703393e-05,-7.55400344178675e-06
Obyvatelstvo - ekon. aktivita: nepracující důchodci - celkem,0.9907075045823499,-0.027169187874163888,0.0030801324177068793,-0.002689147524008315,0.003849564827025917,-0.009514094424463385,-0.04214080585150362,-0.1250392415655968,0.0019784961638492178,-0.000284219240563676,-9.382566324755089e-05,0.0004885519196732216,0.0006487629438672004,-0.00032396386261946807,0.006121179661655213,3.839831789530153e-05,0.00014350644326515581,-1.851661664034289e-05
Obyvatelstvo - ekon. aktivita: ostatní s vlastním zdrojem obživy - celkem,0.753277645623538,-0.009206345445432548,0.00745169361325252,-0.006642798322536231,-0.005087110566530196,0.020278041864426055,0.0635832217082352,0.125940293259661,0.0012894355473115715,0.006493733623340312,-0.003870097677795864,-0.017033435973522717,0.011619250169759295,0.004816624870716669,0.011148681992182934,-0.00850584833177252,-0.012508730952538457,0.014700571292172187
Obyvatelstvo - ekon. aktivita: osoby na rodičovské dovolené - celkem,0.9698113156215472,-0.02385547388641806,0.009276315706985937,-0.005039845400467829,0.0014141609813221206,0.008262006615960417,0.04478882618229458,0.1476318956982699,-0.0038185849619390907,-0.003905051549080104,0.00022706158102890733,0.0020870531963793166,0.005572849637012218,-0.007341821892903451,0.02883084755692083,0.0024800086346108575,-0.0006667913906331649,-0.010411108124095004
"Obyvatelstvo - ekon. aktivita: osoby v domácnosti, děti předškolního věku, ostatní závislé osoby - celkem",0.9665299409354285,-0.027614959214594403,0.010898186632240323,-0.0071244375758858355,-0.0034343305156056265,0.012680516302845673,0.07105489923622138,0.19599789293386713,-0.0032643022779587053,0.0033429448024288578,-0.002097478322106592,-6.670578374337427e-05,-0.00842147382403342,0.004157320660399005,-0.041101314617553564,-0.0026439394754598634,-0.003802786069264349,-0.01176546672573496
"Obyvatelstvo - ekon. aktivita: žáci, studenti - celkem",0.9808202604878035,-0.03192458603118105,0.009155078899385737,-0.004479597942153832,-0.0036822254846860967,0.01231156585695253,0.05135135203352204,0.16043093305127304,-0.00240568090530318,-0.0005907145267152985,0.001576525167711529,-0.001965169992387952,0.0004634822467156961,0.000914790281860009,-0.004238373025841006,0.0005336759507478183,0.0020756464711190054,0.008452854513146512
Počet osob v bytech celkem  s právním důvodem užívání: ve vlastním domě,0.01988465553137453,0.022539375363406108,-0.47839040179222314,-0.261907492044913,0.15434579074145044,0.028745369220051737,-0.008266070724674378,-0.012135024915391547,-0.3857058918275631,-0.06642022180667828,0.6963010500513452,0.09942360785154414,0.046821774238154826,2.1587844295939926e-05,0.0006001955777842606,-0.05754166330438153,-0.027418019825049534,-0.007633893498451507
Počet osob v bytech celkem  s právním důvodem užívání: v osobním vlastnictví,-0.11027381658578064,-0.01636141517929036,0.22991752957407793,0.1236895698087575,-0.07438511888132801,-0.07873829616441765,0.06896495280769474,-0.03510887972104416,0.25507735373501833,-0.01729331641397288,-0.5906363605753473,0.04274131988291847,-0.08310556325929237,0.00044855834552173524,0.025517125847061575,-0.09029958965162542,-0.06046731980891589,-0.10456648940503607
Počet osob v bytech celkem  s právním důvodem užívání: nájemní / pronajatý,-0.05187676303689921,-0.022918184895749292,0.4629394779457545,0.08760763029714855,-0.11919014654621207,-0.04078498509755478,0.009429672219999526,-0.021253350972777252,0.20585673469294047,0.033763328646305664,-0.43891453871315295,-0.0154550708443357,-0.03265832126402019,0.01684130658634853,0.0035636702687165604,0.06573698936932242,-0.1600227646863986,0.01419213355503847
Počet osob v bytech celkem  s právním důvodem užívání: družstevní,-0.03799733387974473,-0.005908696617225681,0.09426184029518594,0.0710396301219914,-0.02526768649284838,-0.029766331246355218,0.022329434505684562,-0.013922048107792975,0.08745331603586148,-0.005631215118955751,-0.2333997092960867,0.02526392735548662,-0.05782320921164299,0.0003269778265695033,0.0007016000213065929,0.017649500522931894,-0.020012795080832077,-0.011021869470332646
Obyvatelstvo - s trvalým pobytem - celkem,0.09372170643848989,0.9946973466598442,0.015700088760958568,0.001856282698300555,-0.0006395274822833867,0.0008917991628326833,0.002085453083079436,0.0017854573568238028,-0.009291890331929911,-0.0003986493437529948,0.001127422720839787,-0.007091869197419425,-0.01837556004250636,0.015055726686080052,0.006555711002951564,-0.0022860539331402844,0.0002198039785081607,-0.0017646403884964733
Obyvatelstvo - s dlouhodobým pobytem - celkem,0.09075223050775841,0.7517541518250922,0.06698818878116554,-0.013332646779173257,-0.02219001046374384,-0.01727466185261417,-0.04925127834630711,-0.03147663286373189,0.18222679444891707,0.03151597270458332,-0.028723846987781295,0.1270925211255329,0.43218847666080634,-0.343286845577132,-0.13117820050434884,0.062095934019510406,0.0019250822684913084,-0.006671327239695224
Obyvatelstvo - bydliště po narození v obci obvyklého bydliště -  celkem,0.08656357077378149,0.986636507655171,0.012802508516939287,-0.013724019476047438,0.011735495690678435,-0.002616094826457034,-0.011085091987954255,0.0036108886878648172,-0.004672714311101097,-0.019409502501672858,-0.005442967434569517,0.0018632553660471293,-0.02909515042636701,0.03259971303362806,0.014480754293651282,-0.0018942130875933953,-0.001201951206383106,0.0007239831760420165
Obyvatelstvo - bydlící před rokem ve stejné obci - celkem,0.09281379520226617,0.9954921786244452,0.014802753943457083,-2.7948117905173584e-05,-0.0014740487883172454,-0.0006503631247191277,-0.0005653725894122095,-9.046371735975702e-05,0.0013022381157809727,5.886171132663088e-06,-9.716980929603784e-05,0.0010126234105796701,0.002356302223978111,-0.002470043404442632,-0.001128788662468986,0.00023152078147336972,-4.128220902274468e-05,0.0003569597717390848
Obyvatelstvo - zaměstnaní - postavení v zaměstnání: zaměstnanci - celkem,-0.026993320959126977,-0.01932902872126868,-0.057266948532398436,-0.11996047830952399,-0.2064978317666442,-0.06092212206653647,0.05419542221761396,0.0014526149243561384,0.1807190745249489,-0.0796223687703952,-0.08990297837529189,0.9082502531580962,-0.10183593251910442,0.05644686739224692,-0.006528415452045922,0.015142802725391076,0.009925180336660483,0.0034951542830471386
Obyvatelstvo - zaměstnaní - postavení v zaměstnání: zaměstnavatelé - celkem,0.025113936126300404,-0.012213969982360011,-0.06137475014079899,-0.016742520280273634,-0.051160073682833464,-0.017947514876723147,0.029474300423743847,-0.02538152863583949,-0.049999804888071916,-0.013335971712098424,0.04255879212335948,-0.09569030778593528,0.014126222388053037,-0.00998443670715202,-0.010872826448614765,-0.09947041757469471,0.009535063181980464,0.10728691320628717
Obyvatelstvo - zaměstnaní - postavení v zaměstnání: osoby pracující na vlastní účet - celkem,0.02559097277688182,-0.015556150359650162,-0.09130595744502472,-0.06386564943836598,-0.10019675465857347,0.051331497335856395,0.012718402265772713,0.007371463707189816,-0.05653004680149091,-0.04372157485259878,0.06675857489588126,-0.25047286464564866,0.10596593480566306,-0.023316538892725017,0.019195814757327404,-0.2971398254574806,-0.12271440736576138,0.02850843200888911
Obyvatelstvo - zaměstnaní - postavení v zaměstnání: nezjištěno - celkem,0.001779542206606,0.01134058377407097,0.15275601354662835,0.037544914572142686,-0.14072572924393292,-0.0010492368851101168,0.03227180574074657,-0.00227045992223773,0.21273852106777516,0.052565509790581215,0.0337565683755989,-0.235333656680116,0.05644883977832383,0.0022425085451518055,-0.002519120383236121,-0.014961584166211248,-0.10980835972976255,0.1408235147478224
"Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: bez vzdělání, neúplné vzdělání, základní vzdělání - celkem",0.01890207132992514,0.0005693712380658916,0.24157031929839956,0.12860123166907314,0.1688818081815168,0.013749789815076128,-0.05866189249316198,-0.011851490585359383,-0.09137823318186267,0.09674485094018817,0.04590975416004115,-0.2097402193826566,-0.0406015241896221,0.007541611847375411,-0.012166584581165475,0.4159989134487758,-0.046447004183805915,0.2532121588097171
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: - střední vč. vyučení bez maturity - celkem,0.04688393558455936,0.029234636587379566,-0.25347776387823373,0.2482141854030514,0.12447613848223182,0.03931128938464149,-0.0880210413743379,0.004872767167823454,-0.20823293031688284,0.06095042331247957,0.19218766575660254,0.06064386348970836,-0.12800082573450786,0.0376565551475214,-0.0075178557939916575,0.6291121130594302,-0.1380918317903884,-0.13361891849389038
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: - střední s maturitou vč. nástavbového a pomaturitního - celkem,0.007497364487063764,-0.013413539804306427,-0.25904154292886716,0.0576571535422428,-0.10412824078955027,-0.035815579882899046,0.15057383472392136,-0.044811867840923794,0.12447974517390731,-0.1348460392551138,-0.06675101826236357,0.13262100327886456,0.025624525455330272,-0.0034908248056572415,0.012018258492243104,-0.30951897371263254,-0.05496043054119401,0.13438650940861477
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: VOŠ a konzervatoř - celkem,-0.02402408142225945,-0.0005545058411825658,-0.00012942702218202032,-0.05846622225718187,-0.056415115665010486,0.014914058244558234,0.019161776934723863,0.03356279625232639,0.12437588692451637,-0.04095801823815946,-0.03274946711408189,0.1342388717648791,0.06004916297563114,-0.03551958841304904,-0.010762570330400817,-0.12883453186283697,0.07387805360300247,-0.07416618695173968
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání:  vysokoškolské - celkem,-0.03331420651628738,-0.022487471419466387,0.006855944592108187,-0.15455500647248657,-0.10947962607671598,-0.040353931182520786,0.09669681274897957,0.0038317361634438813,0.27190699749297564,-0.2098606768255852,-0.2051774716076337,0.05128555144897697,0.11832833871751526,-0.005230929005629704,0.025569289093852542,-0.7490630108554326,-0.0727486815936921,0.017411052762187646
Obyvatelstvo - věk: 15 a více - nejvyšší dosažené vzdělání: nezjištěno - celkem,-0.013176467303145917,-0.018847225162651807,0.30030385770608803,0.10315439696931285,-0.06742428423160039,0.008008144810469405,-0.22888667230458937,0.07068938842789076,0.11762274042837265,0.2848325881442327,-0.11445281361165102,-0.004662413236259133,0.04463494036138688,-0.056566873494534146,-0.02800706578810364,0.15007435915350525,0.014267888423146018,0.04958933268785879
Obyvatelstvo - rodinný stav: svobodní  - celkem,-0.08269508743340492,-0.026447943494433277,0.8431622053318427,-0.5288050881329123,-0.00047997879399666523,0.00295641647964604,0.004058764308070766,-0.004232155435076167,-0.03412550459565759,-0.00460057130502442,-0.01173827849072097,0.0014279194842007992,0.0014233048138009852,-0.0007015045221398502,-0.0004588571102788946,0.0009470654874163078,-0.0004960147421805034,0.0003456721346268322
"Obyvatelstvo - rodinný stav: ženatí, vdané - celkem",0.029488844844412068,0.030945661471446225,-0.9568266765415182,-0.2711080377833258,-0.0887850638448079,-4.554073315188503e-05,-0.0012337150005841755,-0.0006777648928974355,-0.024973317654731625,-0.0002964233256480755,-0.014945040922584854,-0.00011224751193823169,0.0013979091926574233,-0.0006329049467427284,-0.00029128031675362717,0.0007632267247608805,1.2305354208820796e-05,0.0003451763317313863
Obyvatelstvo - rodinný stav: rozvedení - celkem,0.06537669683356252,-0.0265832207892811,0.39177446276696265,0.7686035474832218,-0.49451543290718036,0.0039919637187318694,-0.03336066068427879,0.006065707552345469,-0.05945649818771935,-0.0146497276012454,-0.008235674087949316,0.0027858428900224197,0.003040849099731986,-0.0016835030999583517,-0.00022959830966373575,-0.0008122676585742927,0.0004387666410137091,0.000338201212843577
Obyvatelstvo - rodinný stav: ovdovělí - celkem,0.012982720563197665,0.01835542922350135,-0.08811865203819225,0.5925801055668432,0.7947154598713799,-0.003781621588401987,0.051463132842540324,-0.014754675497884383,-0.05823706376892235,-0.002899226439347555,-0.026981528826314247,0.011442281656874324,0.0035501197287104887,-0.0007221146557469225,-0.001661280757779729,-0.0013405606196761055,0.000646544359339058,0.0009322204358041669
Obyvatelstvo - rodinný stav: nezjištěno - celkem,-0.005140477917533101,-0.003703671975706403,0.1587903190288407,0.06220856562009983,0.004504692367779618,-0.026282202979476813,-0.06758594866008574,0.05852104806207329,0.8987430965866866,0.11219292914105058,0.3301112096461292,-0.061813724203653005,-0.043377757119404156,0.022203767491883842,0.010980947371052579,0.01150798450952275,0.002774965754835084,-0.0012322402988071352
Počet osob v domech celkem s vlastnictvím:  fyzická osoba,0.04721776281990262,0.18515385575525323,-0.006979575574963254,-0.011791215576959474,-0.0026672671133147227,0.012794121037987242,-0.005697098242202504,0.023072427163854183,-0.0004963405167118429,-0.007411748668097085,0.04804754285041689,0.011572747911280663,0.13900345762331584,0.17275948112011397,0.02307272357594452,-0.007125365054774193,0.0034290525791987906,-0.013692369752591553
"Počet osob v domech celkem s vlastnictvím:   obec, stát",0.016417354015410772,0.045558523314604964,0.0624871981130178,0.04003334757511493,-0.00834341552301301,-0.006931107066459562,-0.01740022470193686,0.012250482052032299,0.03645153330235767,-0.008718221792557565,-0.05966172328841943,0.026291804877736254,0.2603740351304969,0.26584237576335445,-0.005509788092351894,0.03604824609111564,0.02482342853779125,-0.004424116085000915
Počet osob v domech celkem s vlastnictvím:   bytové družstvo,0.0011526511242762087,0.0031122297433117934,0.03557443983813318,-0.0037613196038248833,-0.025975652089213083,-0.007523402287387685,-0.006089838378841587,0.005697580055038419,0.07413777945321968,-0.039016298783439055,-0.03449517559751376,-0.00223132590935267,0.40084180643029926,0.506171298650901,-0.0038559973567596326,0.06890716472073004,0.006741842232254237,0.011695179235637319
Počet osob v domech celkem s vlastnictvím:   spoluvlastnictví vlastníků bytů,0.02242628676643829,0.23840050892568077,0.07032487036583371,0.014037782678848008,-0.05590467485171922,-0.016100055048960754,0.0004084884999117838,0.01299340419117859,0.09513901932779625,-0.04278464492424271,-0.07116410635939485,0.024025007842664713,0.5693893101129506,0.6991350915174064,-0.0072324353120842115,0.07213573591089202,-0.0028831511506455113,-0.010848849047069772
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: zemědělství, lesnictví ,rybářství - celkem",0.06773764267375906,0.013043752311481036,-0.1299564375962269,-0.028597850498938142,0.12252938371707206,0.10225453896115812,-0.1605365207957029,0.029495682484457202,-0.13359324466182798,-0.014396885195807728,0.16943100654529555,-0.022225705418852992,-0.018473153366951506,-0.009542797218350598,-0.0007593404618125923,0.21375846206453494,-0.10566429594054241,-0.045702367187499635
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: průmysl - celkem,0.006723838621589618,0.005805606293540531,-0.07507184108681964,-0.019710287245889045,-0.04635927492913063,-0.022259534755913378,-0.09012958449729595,0.008634479616662999,0.048246362703062276,0.019180888773083937,0.11380135825606069,0.4417375976945575,-0.1370616939685228,-0.012334595857689356,-0.028024198781812906,0.4143507890960832,0.07508109201386164,-0.10136040554061317
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: stavebnictví - celkem,-0.0034681354521263804,-0.00889659969851814,-0.057472179390343124,-0.03671091498057225,-0.06648081835464482,-0.0006135917472436133,-0.04695076175982216,0.03267272260396597,-0.014419477982654983,-0.000662398968491347,0.04769510249278983,0.0723067569483043,0.02617182701065592,0.005408898960137568,-0.013156838347886798,0.03223234542966725,0.0075220461001188526,0.04925496270482543
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: velkoobchod a maloobchod, opravy a údržba motorových vozidel - celkem",-0.014025749384824704,-0.013547190682701875,0.003465797896659746,-0.06122744701668864,-0.15511010033100428,-0.03461367413007083,0.11254395006931814,-0.0044295957035494545,0.03352086683330058,-0.026951825971613753,-0.049897843085578014,0.19490396409367683,0.006827399021428701,0.026228609718699877,0.015147895550155232,-0.18875602806450664,-0.01406375548731003,0.0878549156930376
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: doprava a skladování - celkem,0.0007583159324853388,0.014429758476414704,0.014664909433269112,0.04863381814257808,-0.13408797584389706,-0.01395773943500162,0.10290203423156653,-0.018408256404854672,0.041330747712976235,0.0722044589045412,0.008078916152209447,0.2093725756488391,0.002270667599242007,0.01832653403482066,-0.014906197069523817,0.08303666689626978,-0.00778352170361133,0.033403228091398986
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: ubytování, stravování a pohostinství - celkem",0.015351220152294252,-0.019673750380980733,0.059430382195482856,0.053236648007990155,-0.11066124365520319,0.014965246348455466,0.029917141296133376,-0.012358401634123278,0.04577518419562317,0.00312205414128373,-0.08421519255470696,-0.08957877491249742,0.02450003176653272,-0.005262627967187857,0.004821565156504076,-0.05321947227844608,-0.07822552627494837,0.09505877199650765
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: informační a komunikační činnosti - celkem,-0.039196671704068105,-0.020972073166758642,0.12459947949999745,-0.14026587077828293,-0.08529455103588492,-0.04894281339082274,0.12067252399970235,-0.003821678503859789,0.22281643860019626,-0.0908155886376632,-0.17646951481954493,0.048739267960516704,0.08613894641247088,0.006183768716804658,0.026732785271558087,-0.5154123123823137,-0.1095970733228305,-0.035400716172867344
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: peněžnictví a pojišťovnictví - celkem,-0.04732529112086556,-0.012920288462470474,0.05706648371258189,-0.1040976022414168,-0.07691036535492306,-0.04227555843253236,0.1430343849824805,-0.032452062485103995,0.10894400582341512,-0.059397493243520304,-0.10168084615355134,0.07613816645277861,0.05630281984866692,0.020612150453213653,0.022178299109893034,-0.4006756413217631,-0.04191909829180381,-0.02430576514340499
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: činnosti v oblasti nemovitostí, profesní, věd. a tech. činnosti a administr. a podpůrné činnosti - celkem",-0.030010272430059045,-0.021568499203381823,0.15291741415878446,-0.06848915492738451,-0.1578690821934007,-0.0340131139317657,0.09621731928754895,0.004608089767068685,0.2622733016659723,-0.030953400785129197,-0.16240234594004005,0.10451144863887227,0.1024907423729383,0.011173771392248762,0.004081723129066208,-0.43429006835632405,-0.12352079891344897,0.034888995171432534
"Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: veřejná správa a obrana, povinné sociální zabezpečení - celkem",-0.02660278239880744,0.006938351896535034,-0.06503427878255555,-0.032422897623392906,-0.07525488840040435,-0.024028761858146046,0.13049341975542889,-0.02719983341015522,0.0026007480786993118,-0.0037799736772205893,-0.003030707046785906,0.043751973563546154,-0.004480860900063331,0.03200831281876075,0.018610925306126652,-0.14554452411413873,0.003480785595709754,0.07637875556510663
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: vzdělávání - celkem,-0.02637889674366765,-0.014532744909535487,-0.09082112943809151,-0.05770879779814905,-0.06881630410603108,-0.043357248851590605,0.08590650780965704,-0.015300474637803868,0.042781697417886046,-0.09261625120747297,-0.08138398307904168,0.11594526286222731,-0.013643619522037232,0.020753199241868265,0.015160894814275534,-0.3035328524892399,0.04015248905769352,0.11297803936158456
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: zdravotní a sociální péče - celkem,-0.02163912730264226,-0.013350728247429083,-0.0004476852147106346,0.0007550194726755252,-0.06619880193100644,-0.030504149430094787,0.05183356069885445,-0.014100916347993472,0.052321893318523924,-0.08507117524428819,-0.08269030911619052,0.17669689634799096,0.011590149021692144,0.03692234815818384,0.021092585034314625,-0.1836389958294557,0.028564855983618218,0.10158209526595482
Obyvatelstvo - zaměstnaní - odvětví ekon.čin.: nezjištěno - celkem,0.0019890856297449266,-0.002197094411162404,0.09159077547892239,0.027133226537120844,-0.030219690450457873,0.005702924674309558,-0.07607679026204428,0.02635932760829063,0.03992395979040935,0.03929846677099889,-0.013883957448916202,-0.0936820496892054,0.02182689076015864,-0.012078607446801426,0.013371562668489507,0.03859491908629381,-0.07379690254501674,0.05390351863345492
Hospodařící domácnosti v bytech - počet členů domácnosti: 1,-0.02668147857909639,-0.020731184948298658,0.27027151106059694,0.34765761711809373,0.021426151592107017,-0.016563384732323713,-0.0019575772899085263,-0.03009716899582746,0.1271023105961977,0.010466072465463841,-0.24381424949086933,0.05442902813823558,-0.0015440102488382865,-0.019447225328082456,-0.00034928368972293175,-0.02816756801016081,-0.39780395222135434,-0.09754905997403213
Hospodařící domácnosti v bytech - počet členů domácnosti: 2,-0.02870927467025366,-0.008653735468469531,-0.2906348380302978,0.18785918737891502,-0.057522851099294545,-0.014594367079346271,0.05733850831222698,-0.059778987901544324,0.001677139163839117,0.019911821380612187,-0.09687918974048282,0.010995288681441213,-0.038433619906995536,-0.010223973233354644,0.030557640697717624,0.0061144569446443435,-0.4631385124409185,-0.14931998305145647
Hospodařící domácnosti v bytech - počet členů domácnosti: 3,-0.055311958242953374,-0.006116849068605708,-0.06637952137406947,-0.08814097992671562,-0.017503072691539966,-0.03694751847896772,0.08497218756679813,-0.055563094895633304,-0.10513847943449502,0.022891338945354233,0.06500778886527815,0.17744677850570376,-0.04823804579515459,0.007405351707515412,0.006290693241220318,-0.06305476716829592,-0.17080593138317912,-0.0368100744365164
Hospodařící domácnosti v bytech - počet členů domácnosti: 4,-0.08211680646637134,0.007437955069839061,-0.14305847427244697,-0.35383118750420794,0.029314528785230737,-0.04048667131363513,0.08177646750014267,-0.042469923153794505,-0.18250505598940617,-0.028968013758391857,0.2214685423086283,0.1164150648223391,0.009408486580254295,0.02406724143548449,0.007788223798861543,-0.18277062835810154,0.2144871037076772,-0.021803281991668904
Hospodařící domácnosti v bytech - počet členů domácnosti: 5 a více,0.00103318998173525,0.006593877340394103,-0.0008216574046503508,-0.3238002635616103,0.16817570332200327,0.029749121571521278,-0.1412368848809933,0.03652979535991798,-0.18495713711247086,-0.09604225790195425,0.26195676906115445,-0.06299342316008213,0.0031443370564376064,0.0073077323212339795,-0.008456934144450708,0.08321675962576398,0.12739882717821044,0.03971193424136878
