kod_nadzsj_d,Hospodařící domácnosti v bytech celkem,Hospodařící domácnosti v bytech - počet členů domácnosti: 1,Hospodařící domácnosti v bytech - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: domácnosti jednotlivců,Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti,Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: vícečlenné nerodinné domácnosti - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem  - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem  - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem  - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny celkem  - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí  - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí  - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí  - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina bez závislých dětí  - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina se závislými dětmi,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina se závislými dětmi  - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina se závislými dětmi  - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplná rodina se závislými dětmi  - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem  - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem  - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem  - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplné rodiny celkem  - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec  - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec  - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec  - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělý otec  - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka  - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka  - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka  - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - neúplná rodina osamělá matka  - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 2 a více rodinami,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 2 a více rodinami - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 2 a více rodinami - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry  - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry  - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry  - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - manželské páry  - počet členů domácnosti: 5 a více,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství  - počet členů domácnosti: 2,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství  - počet členů domácnosti: 3,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství  - počet členů domácnosti: 4,Hospodařící domácnosti v bytech - typ HD: rodinné domácnosti tvořené 1 rodinou - úplné rodiny - faktická manželství  - počet členů domácnosti: 5 a více
1270600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3182640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50005401,559,310,148,52,35,14,310,21,18,2,1,0,228,130,50,34,14,223,130,50,31,12,161,88,31,30,12,103,88,12,3,0,58,19,27,12,62,42,19,1,0,15,8,6,1,0,47,34,13,0,0,5,3,2,110,59,21,20,10,48,26,10,10,2
50005402,1138,697,270,93,60,18,697,32,30,2,0,0,409,240,91,60,18,405,240,91,56,18,289,160,60,51,18,185,160,19,6,0,104,41,45,18,116,80,31,5,0,18,11,6,1,0,98,69,25,4,0,4,4,0,171,89,36,30,16,115,68,24,21,2
50005403,1090,735,217,85,38,15,735,36,31,1,1,3,319,186,84,37,12,316,186,84,37,9,220,117,62,33,8,145,117,23,4,1,75,39,29,7,96,69,22,4,1,17,13,4,0,0,79,56,18,4,1,3,0,3,146,79,44,18,5,71,35,18,15,3
50005404,1609,1010,349,132,86,32,1010,68,52,11,4,1,531,297,121,82,31,524,297,121,78,28,404,218,92,71,23,267,218,40,8,1,137,52,63,22,120,79,29,7,5,23,20,3,0,0,97,59,26,7,5,7,4,3,238,116,55,49,18,159,95,37,22,5
50005405,1327,755,325,121,96,30,755,60,44,12,3,1,512,281,109,93,29,507,281,109,92,25,395,203,86,84,22,242,203,29,10,0,153,57,74,22,112,78,23,8,3,12,9,2,1,0,100,69,21,7,3,5,1,4,230,111,51,52,16,152,80,34,32,6
50005407,1786,994,455,181,116,40,994,92,77,12,1,2,700,378,169,115,38,689,378,169,112,30,530,269,132,101,28,321,269,42,8,2,209,90,93,26,159,109,37,11,2,34,24,8,2,0,125,85,29,9,2,11,3,8,306,149,71,69,17,213,110,60,32,11
50005408,2414,1479,578,214,103,40,1479,160,125,28,5,2,775,453,186,98,38,768,453,186,94,35,580,322,143,87,28,388,322,53,9,4,192,90,78,24,188,131,43,7,7,27,22,3,2,0,161,109,40,5,7,7,4,3,325,162,100,46,17,242,148,42,41,11
50005409,933,569,196,87,61,20,569,39,28,9,2,0,325,168,78,59,20,320,168,78,55,19,230,114,50,49,17,138,114,18,6,0,92,32,43,17,90,54,28,6,2,11,6,3,2,0,79,48,25,4,2,5,4,1,133,61,28,32,12,93,49,22,17,5
50005411,765,450,184,59,55,17,450,25,21,1,0,3,290,163,58,55,14,288,163,58,54,13,229,127,39,50,13,142,127,12,2,1,87,27,48,12,59,36,19,4,0,6,3,3,0,0,53,33,16,4,0,2,1,1,141,73,24,35,9,85,51,15,15,4
50005412,1181,652,291,133,83,22,652,41,34,5,2,0,488,257,128,81,22,485,257,128,80,20,372,182,98,72,20,214,182,26,6,0,158,72,66,20,113,75,30,8,0,24,18,4,2,0,89,57,26,6,0,3,1,2,248,124,62,49,13,118,52,36,23,7
50005413,14,8,4,0,1,1,8,1,1,0,0,0,5,3,0,1,1,5,3,0,1,1,4,2,0,1,1,2,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1
50005414,55,34,15,2,3,1,34,0,0,0,0,0,21,15,2,3,1,21,15,2,3,1,19,13,2,3,1,13,13,0,0,0,6,2,3,1,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,15,11,2,1,1,4,2,0,2,0
50005416,287,147,75,32,20,13,147,6,6,0,0,0,134,69,32,20,13,131,69,32,19,11,103,49,25,18,11,59,49,8,1,1,44,17,17,10,28,20,7,1,0,3,2,1,0,0,25,18,6,1,0,3,1,2,74,33,16,16,9,26,15,8,1,2
1318060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50022401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50022402,1170,653,285,121,92,19,653,44,38,5,0,1,473,247,116,92,18,469,247,116,91,15,382,192,90,86,14,217,192,19,6,0,165,71,80,14,87,55,26,5,1,9,6,2,0,1,78,49,24,5,0,4,1,3,220,95,50,62,13,155,91,39,24,1
50022404,497,182,151,76,68,20,182,16,13,2,1,0,299,138,74,67,20,294,138,74,64,18,246,115,53,61,17,130,115,10,5,0,116,43,56,17,48,23,21,3,1,7,4,3,0,0,41,19,18,3,1,5,3,2,167,84,32,38,13,77,29,21,23,4
50022405,307,175,75,25,29,3,175,17,12,4,1,0,115,63,21,28,3,114,63,21,28,2,89,47,15,25,2,52,47,3,2,0,37,12,23,2,25,16,6,3,0,4,3,1,0,0,21,13,5,3,0,1,0,1,36,13,6,16,1,49,30,9,9,1
50022406,522,275,150,54,37,6,275,23,21,2,0,0,224,129,52,37,6,221,129,52,36,4,186,107,42,33,4,123,107,14,2,0,63,28,31,4,35,22,10,3,0,1,1,0,0,0,34,21,10,3,0,3,1,2,118,68,25,22,3,65,36,17,11,1
50022407,164,71,51,21,12,9,71,4,4,0,0,0,89,47,21,12,9,89,47,21,12,9,74,35,19,11,9,35,35,0,0,0,39,19,11,9,15,12,2,1,0,5,4,1,0,0,10,8,1,1,0,0,0,0,39,11,12,9,7,34,23,7,2,2
50022408,3363,1921,899,298,204,41,1921,156,146,9,0,1,1286,753,289,204,40,1277,753,289,199,36,1013,566,225,189,33,623,566,49,6,2,390,176,183,31,264,187,64,10,3,40,31,9,0,0,224,156,55,10,3,9,5,4,547,262,142,122,21,441,279,83,67,12
50022409,36,10,13,8,4,1,10,1,1,0,0,0,25,12,8,4,1,25,12,8,4,1,20,10,5,4,1,12,10,2,0,0,8,3,4,1,5,2,3,0,0,1,0,1,0,0,4,2,2,0,0,0,0,0,14,8,2,3,1,6,2,3,1,0
50022410,156,61,50,28,15,2,61,3,3,0,0,0,92,47,28,15,2,92,47,28,15,2,73,34,22,15,2,45,34,8,3,0,28,14,12,2,19,13,6,0,0,4,2,2,0,0,15,11,4,0,0,0,0,0,52,24,13,14,1,21,10,9,1,1
50022411,2453,1235,719,293,170,36,1235,103,90,12,0,1,1115,629,281,170,35,1113,629,281,169,34,842,444,204,161,33,508,444,58,6,0,334,146,155,33,271,185,77,8,1,31,23,6,2,0,240,162,71,6,1,2,1,1,508,259,118,114,17,318,170,85,47,16
50022413,2930,1487,839,316,242,46,1487,123,111,10,1,1,1320,728,306,241,45,1311,728,306,236,41,1017,528,230,222,37,593,528,50,15,0,424,180,207,37,294,200,76,14,4,44,33,9,2,0,250,167,67,12,4,9,5,4,666,340,129,168,29,333,172,99,54,8
50022414,1021,508,277,136,88,12,508,30,27,3,0,0,483,250,133,88,12,481,250,133,87,11,375,175,108,81,11,216,175,28,12,1,159,80,69,10,106,75,25,6,0,9,8,1,0,0,97,67,24,6,0,2,1,1,273,133,71,61,8,99,39,37,20,3
50022415,2260,1304,598,197,130,31,1304,97,90,4,3,0,859,508,193,127,31,852,508,193,124,27,685,389,154,116,26,425,389,34,2,0,260,120,114,26,167,119,39,8,1,16,12,2,2,0,151,107,37,6,1,7,3,4,401,216,89,83,13,263,154,63,33,13
50022416,2913,1737,720,258,166,32,1737,110,99,6,4,1,1066,621,252,162,31,1059,621,252,160,26,829,458,194,151,26,529,458,57,13,1,300,137,138,25,230,163,58,9,0,37,28,9,0,0,193,135,49,9,0,7,2,5,502,252,109,119,22,321,200,85,32,4
50022417,1257,639,364,143,96,15,639,48,45,2,1,0,570,319,141,95,15,564,319,141,90,14,453,246,106,87,14,280,246,30,3,1,173,76,84,13,111,73,35,3,0,10,8,2,0,0,101,65,33,3,0,6,5,1,305,159,68,66,12,142,82,37,21,2
50022418,1669,973,424,144,106,22,973,105,93,10,2,0,591,331,134,104,22,589,331,134,102,22,477,257,103,98,19,290,257,26,6,1,187,77,92,18,112,74,31,4,3,16,12,3,1,0,96,62,28,3,3,2,2,0,221,95,50,64,12,242,148,53,34,7
50022419,2117,1122,591,224,147,33,1122,105,93,11,0,1,890,498,213,147,32,881,498,213,146,24,693,360,177,132,24,417,360,47,9,1,276,130,123,23,188,138,36,14,0,25,19,5,1,0,163,119,31,13,0,9,1,8,407,195,109,86,17,264,145,66,46,7
50022421,13,11,2,0,0,0,11,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
50022422,1429,614,474,172,135,34,614,44,41,2,1,0,771,433,170,134,34,767,433,170,133,31,632,340,132,129,31,384,340,39,5,0,248,93,124,31,135,93,38,4,0,26,18,8,0,0,109,75,30,4,0,4,1,3,484,278,89,93,24,146,60,43,36,7
50022424,31,17,10,0,1,3,17,2,2,0,0,0,12,8,0,1,3,12,8,0,1,3,10,6,0,1,3,6,6,0,0,0,4,0,1,3,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,3,0,1,1,5,3,0,0,2
50022425,105,30,40,15,12,8,30,5,4,1,0,0,70,36,14,12,8,68,36,14,11,7,56,28,12,9,7,34,28,5,1,0,22,7,8,7,12,8,2,2,0,1,1,0,0,0,11,7,2,2,0,2,1,1,44,22,10,6,6,11,5,2,3,1
50022426,699,381,190,68,47,13,381,30,29,1,0,0,288,161,67,47,13,288,161,67,47,13,234,126,51,46,11,136,126,8,1,1,98,43,45,10,54,35,16,1,2,11,9,2,0,0,43,26,14,1,2,0,0,0,144,65,35,35,9,87,58,16,11,2
50022427,2373,1145,658,299,229,42,1145,87,79,7,1,0,1141,579,292,228,42,1129,579,292,222,36,896,429,218,214,35,518,429,73,15,1,378,145,199,34,233,150,74,8,1,30,24,5,1,0,203,126,69,7,1,12,6,6,614,288,142,155,29,275,135,75,59,6
50022428,1477,685,439,164,159,30,685,62,59,3,0,0,730,380,161,159,30,726,380,161,158,27,565,271,119,150,25,317,271,35,9,2,248,84,141,23,161,109,42,8,2,21,12,9,0,0,140,97,33,8,2,4,1,3,400,192,77,114,17,164,78,42,36,8
50022429,810,415,244,80,66,5,415,28,27,1,0,0,367,217,79,66,5,364,217,79,64,4,282,156,62,60,4,178,156,14,8,0,104,48,52,4,82,61,17,4,0,6,5,1,0,0,76,56,16,4,0,3,2,1,191,108,35,44,4,85,44,25,16,0
50022430,1804,669,555,266,253,61,669,61,52,8,1,0,1074,503,258,252,61,1061,503,258,244,56,875,385,205,230,55,490,385,93,10,2,385,112,220,53,186,118,53,14,1,19,13,5,1,0,167,105,48,13,1,13,8,5,667,291,156,177,43,199,86,49,52,12
50022431,555,264,154,70,51,16,264,13,12,1,0,0,278,142,69,51,16,274,142,69,49,14,219,110,52,45,12,131,110,18,2,1,88,34,43,11,55,32,17,4,2,9,9,0,0,0,46,23,17,4,2,4,2,2,164,80,33,40,11,53,28,19,5,1
50022432,2370,1317,632,248,137,36,1317,101,87,13,1,0,952,545,235,136,36,941,545,235,129,32,709,380,176,122,31,432,380,40,10,2,277,136,112,29,232,165,59,7,1,31,24,7,0,0,201,141,52,7,1,11,7,4,435,213,119,80,23,258,152,57,41,8
50022433,1264,641,361,139,102,21,641,54,48,6,0,0,569,313,133,102,21,562,313,133,98,18,419,205,102,94,18,243,205,23,15,0,176,79,79,18,143,108,31,4,0,20,16,3,1,0,123,92,28,3,0,7,4,3,288,131,70,75,12,125,68,32,19,6
50022434,2590,1364,730,268,185,43,1364,91,83,6,2,0,1135,647,262,183,43,1122,647,262,179,34,895,483,207,171,34,532,483,44,5,0,363,163,166,34,227,164,55,8,0,26,16,9,1,0,201,148,46,7,0,13,4,9,559,295,117,120,27,321,173,90,51,7
50022436,577,245,180,62,63,27,245,18,17,1,0,0,314,163,61,63,27,305,163,61,58,23,242,121,43,56,22,143,121,16,6,0,99,27,50,22,63,42,18,2,1,5,3,2,0,0,58,39,16,2,1,9,5,4,177,86,36,40,15,64,34,7,16,7
50022437,2081,933,664,251,186,47,933,75,64,7,3,1,1073,600,244,183,46,1061,600,244,182,35,866,467,192,174,33,548,467,65,16,0,318,127,158,33,195,133,52,8,2,24,17,7,0,0,171,116,45,8,2,12,1,11,650,354,133,133,30,211,109,59,40,3
50022438,952,368,278,152,110,44,368,22,20,2,0,0,562,258,150,110,44,556,258,150,107,41,461,201,118,104,38,253,201,43,8,1,208,75,96,37,95,57,32,3,3,20,10,7,2,1,75,47,25,1,2,6,3,3,322,140,80,75,27,134,57,37,29,11
50022439,2,1,0,0,1,0,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d
50022440,4172,2155,1182,475,298,62,2155,159,147,11,0,1,1858,1035,464,298,61,1839,1035,464,291,49,1425,746,356,276,47,867,746,105,15,1,558,251,261,46,414,289,108,15,2,42,34,8,0,0,372,255,100,15,2,19,7,12,940,479,234,194,33,466,251,119,82,14
50022441,259,92,76,46,39,6,92,5,5,0,0,0,162,71,46,39,6,156,71,46,35,4,91,31,26,31,3,48,31,13,4,0,43,13,27,3,65,40,20,4,1,8,7,0,1,0,57,33,20,3,1,6,4,2,68,23,17,26,2,23,8,9,5,1
50022442,1272,585,288,172,184,43,585,17,17,0,0,0,670,271,172,184,43,655,271,172,177,35,561,216,146,166,33,256,216,32,6,2,305,114,160,31,94,55,26,11,2,14,10,4,0,0,80,45,22,11,2,15,7,8,396,150,99,125,22,160,61,47,41,11
50022443,6,3,1,1,1,0,3,0,0,0,0,0,3,1,1,1,0,3,1,1,1,0,3,1,1,1,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0
50022444,1102,605,234,122,114,27,605,35,33,1,1,0,462,201,121,113,27,458,201,121,111,25,394,160,102,108,24,178,160,15,3,0,216,87,105,24,64,41,19,3,1,3,2,1,0,0,61,39,18,3,1,4,2,2,239,86,51,85,17,155,74,51,23,7
50022445,2442,1301,684,246,174,37,1301,74,66,6,2,0,1067,618,240,172,37,1059,618,240,170,31,846,451,201,163,31,519,451,57,11,0,327,144,152,31,213,167,39,7,0,35,29,6,0,0,178,138,33,7,0,8,2,6,582,308,139,111,24,256,135,62,52,7
50022446,23,9,4,5,5,0,9,0,0,0,0,0,14,4,5,5,0,14,4,5,5,0,11,3,4,4,0,4,3,1,0,0,7,3,4,0,3,1,1,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,7,2,3,2,0,4,1,1,2,0
50022447,2295,1072,681,256,217,69,1072,52,49,3,0,0,1171,632,253,217,69,1147,632,253,205,57,920,480,195,190,55,576,480,72,21,3,344,123,169,52,227,152,58,15,2,35,24,7,4,0,192,128,51,11,2,24,12,12,670,347,137,144,42,247,131,58,46,12
50022448,2851,1401,780,317,284,69,1401,85,75,6,3,1,1365,705,311,281,68,1343,705,311,272,55,1109,549,247,261,52,622,549,62,10,1,487,185,251,51,234,156,64,11,3,41,31,10,0,0,193,125,54,11,3,22,9,13,738,341,161,196,40,356,196,84,64,12
50022449,56,20,15,16,3,2,20,2,2,0,0,0,34,13,16,3,2,33,13,16,2,2,21,9,10,1,1,14,9,5,0,0,7,5,1,1,12,4,6,1,1,2,1,1,0,0,10,3,5,1,1,1,1,0,15,8,6,1,0,6,1,4,0,1
50022450,1097,444,359,155,116,23,444,21,17,4,0,0,632,342,151,116,23,626,342,151,114,19,519,267,122,111,19,310,267,38,5,0,209,84,106,19,107,75,29,3,0,15,11,4,0,0,92,64,25,3,0,6,2,4,379,196,77,90,16,136,67,45,21,3
50022451,1809,939,479,224,143,24,939,42,40,2,0,0,828,439,222,143,24,822,439,222,139,22,655,335,174,125,21,393,335,51,7,0,262,123,118,21,167,104,48,14,1,28,22,5,1,0,139,82,43,13,1,6,4,2,448,228,114,91,15,203,104,59,34,6
50022452,354,213,77,31,30,3,213,11,11,0,0,0,130,66,31,30,3,129,66,31,29,3,103,45,28,27,3,51,45,5,1,0,52,23,26,3,26,21,3,2,0,5,4,1,0,0,21,17,2,2,0,1,1,0,56,22,12,19,3,45,21,16,8,0
50022453,979,454,294,111,100,20,454,35,33,2,0,0,490,261,109,100,20,481,261,109,95,16,409,215,85,93,16,243,215,23,5,0,166,62,88,16,72,46,24,2,0,7,3,4,0,0,65,43,20,2,0,9,5,4,277,141,53,71,12,124,67,31,22,4
50022454,19,12,4,1,2,0,12,0,0,0,0,0,7,4,1,2,0,7,4,1,2,0,7,4,1,2,0,5,4,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,2,0,1,1,0,0,0
50022455,82,41,26,10,4,1,41,1,0,1,0,0,40,26,9,4,1,39,26,9,4,0,29,19,6,4,0,21,19,2,0,0,8,4,4,0,10,7,3,0,0,0,0,0,0,0,10,7,3,0,0,1,0,1,15,13,2,0,0,13,5,4,4,0
1282440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54703402,1277,506,329,202,206,34,506,24,23,1,0,0,747,306,201,206,34,740,306,201,203,30,623,230,164,199,30,278,230,36,10,2,345,128,189,28,117,76,37,4,0,22,18,3,1,0,95,58,34,3,0,7,3,4,434,149,103,159,23,185,77,61,40,7
54703403,541,274,163,59,37,8,274,9,9,0,0,0,258,154,59,37,8,257,154,59,36,8,187,100,46,34,7,125,100,20,5,0,62,26,29,7,70,54,13,2,1,9,9,0,0,0,61,45,13,2,1,1,1,0,130,70,28,27,5,55,28,18,7,2
